client_1,client_2,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total_mv
1372,1372,0,0,0,0,0,0,0,0,38,5731,9513,18898,23759,41012,98951
1033,27,0,0,0,0,0,0,0,0,1,2,2,2,2,1,10
26,416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
77,2344,0,0,0,0,0,0,0,0,0,2,2,3,1,1,9
383,399,0,0,0,0,0,0,0,0,2,2,0,0,1,0,5
1345,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2242,210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1469,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2049,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1129,2344,0,0,0,0,0,0,0,0,0,0,2,4,10,2,18
53,2459,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
3615,336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1434,1157,0,0,0,0,0,0,0,0,5,17,2,0,0,0,24
381,1036,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1196,26,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
27,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2106,418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3373,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2402,63,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
140,310,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
338,3615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1469,1098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2695,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
419,1184,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
118,13,0,0,0,0,0,0,0,37,149,167,165,147,129,93,887
313,1185,0,0,0,0,0,0,0,4,5,2,0,0,0,0,11
145,169,0,0,0,0,0,0,0,0,1,4,7,5,2,297,316
1185,2110,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4
54,140,0,0,0,0,0,0,0,7,32,67,72,66,57,52,353
77,299,0,0,0,0,0,0,0,8,26,7,0,0,0,0,41
53,2695,0,0,0,0,0,0,0,0,0,0,0,0,2,26,28
293,13,0,0,0,0,0,0,0,4,12,7,12,7,8,5,55
53,487,0,0,0,0,0,0,0,11,44,44,67,32,14,1,213
1434,4,0,0,0,0,0,0,0,2,6,1,10,2,1,0,22
1469,141,0,0,0,0,0,0,0,0,4,3,3,2,1,0,13
140,1218,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1366,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2402,13,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5
2294,169,0,0,0,0,0,0,0,0,0,4,2,5,1,0,12
82,1302,0,0,0,0,0,0,0,0,0,2,3,3,6,3,17
145,1051,0,0,0,0,0,0,0,4,1,3,6,2,1,0,17
350,2108,0,0,0,0,0,0,0,2,3,9,4,6,0,0,24
114,2318,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8
118,2339,0,0,0,0,0,0,0,0,0,2,0,0,4,4,10
3472,2695,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13
169,2108,0,0,0,0,0,0,0,0,0,2,5,1,3,2,13
382,169,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11
2114,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
324,344,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
399,120,0,0,0,0,0,0,0,0,2,2,1,3,2,2,12
1036,1302,0,0,0,0,0,0,0,0,0,0,0,1,3,413,417
197,134,0,0,0,0,0,0,0,0,1,1,3,3,0,0,8
1326,341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1469,324,0,0,0,0,0,0,0,0,3,7,0,0,0,0,10
254,1157,0,0,0,0,0,0,0,1,4,3,0,0,0,0,8
2108,1333,0,0,0,0,0,0,0,1,4,2,0,0,0,0,7
312,361,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6
419,178,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4
2455,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2459,1302,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
140,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
256,368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250,250,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34
2402,111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
145,82,0,0,0,0,0,0,0,22,34,22,33,31,59,6,207
77,310,0,0,0,0,0,0,0,10,19,0,0,0,0,0,29
77,120,0,0,0,0,0,0,0,65,160,166,144,103,92,97,827
4,324,0,0,0,0,0,0,0,1,2,18,9,2,2,0,34
1129,63,0,0,0,0,0,0,0,3,7,6,3,7,6,5,37
114,2119,0,0,0,0,0,0,0,0,0,3,3,3,2,2,13
63,368,0,0,0,0,0,0,0,4,8,4,3,4,0,1,24
146,190,0,0,0,0,0,0,0,0,6,0,0,0,0,1,7
1010,145,0,0,0,0,0,0,0,8,12,18,8,8,6,9,69
331,1185,0,0,0,0,0,0,0,1,12,11,8,2,2,3,39
145,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2058,2058,0,0,0,0,0,0,0,11,337,88,0,110,128,160,834
312,26,0,0,0,0,0,0,0,1,3,11,7,13,2,7,44
2242,2082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,1010,0,0,0,0,0,0,0,6,19,25,61,27,16,12,166
4,282,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5
226,96,0,0,0,0,0,0,0,3,12,11,12,9,9,10,66
146,1073,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4
293,1185,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
116,462,0,0,0,0,0,0,0,0,0,20,19,13,16,11,79
2079,174,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
361,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
66,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
178,63,0,0,0,0,0,0,0,0,2,3,1,2,7,3,18
54,4,0,0,0,0,0,0,0,19,38,46,40,35,18,12,208
1302,331,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3
344,26,0,0,0,0,0,0,0,1,2,2,3,2,0,0,10
207,1395,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3
2110,2455,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
370,312,0,0,0,0,0,0,0,0,1,2,3,0,1,0,7
282,341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134,487,0,0,0,0,0,0,0,2,2,0,1,2,2,1,10
178,360,0,0,0,0,0,0,0,6,11,17,19,7,3,0,63
54,1302,0,0,0,0,0,0,0,0,2,4,3,4,5,7,25
96,344,0,0,0,0,0,0,0,4,18,14,15,11,14,14,90
312,1395,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
2653,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
331,324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1117,384,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
360,181,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7
2651,1010,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13
1325,396,0,0,0,0,0,0,0,2,4,2,3,3,2,0,16
174,2058,0,0,0,0,0,0,0,0,0,4,0,2,4,10,20
341,1051,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4
402,111,0,0,0,0,0,0,0,0,7,3,2,6,9,7,34
77,1035,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
406,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
339,1157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
339,399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2190,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
1026,368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
427,1026,0,0,0,0,0,0,0,0,0,1,0,6,0,0,7
252,1469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
118,1361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
111,4018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
26,2262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,207,0,0,0,0,0,0,0,2,9,3,0,0,0,0,14
53,326,0,0,0,0,0,0,0,4,50,40,46,25,0,0,165
399,341,0,0,0,0,0,0,0,0,1,1,2,2,0,0,6
145,1395,0,0,0,0,0,0,0,0,2,9,13,8,1,0,33
226,226,0,0,0,0,0,0,0,80,6287,6787,7632,8353,8151,8352,45642
134,145,0,0,0,0,0,0,0,14,11,11,10,9,210,6,271
120,181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
360,1372,0,0,0,0,0,0,0,0,2,5,19,67,139,66,298
2110,13,0,0,0,0,0,0,0,0,0,1,3,2,0,0,6
118,174,0,0,0,0,0,0,0,5,18,5,11,22,12,19,92
104,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3
1218,1185,0,0,0,0,0,0,0,0,1,2,1,1,0,0,5
318,26,0,0,0,0,0,0,0,1,0,1,3,3,4,3,15
1129,1185,0,0,0,0,0,0,0,8,16,12,8,6,3,7,60
77,2190,0,0,0,0,0,0,0,6,29,49,172,236,178,153,823
114,1010,0,0,0,0,0,0,0,0,9,24,21,6,9,7,76
150,306,0,0,0,0,0,0,0,0,1,2,3,13,2,1,22
1179,324,0,0,0,0,0,0,0,0,0,7,7,4,1,0,19
1185,1395,0,0,0,0,0,0,0,0,2,0,1,1,1,0,5
26,1051,0,0,0,0,0,0,0,1,0,2,7,2,3,3,18
27,82,0,0,0,0,0,0,0,15,20,15,14,15,19,19,117
134,1294,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6
4,63,0,0,0,0,0,0,0,18,24,13,16,34,39,14,158
360,27,0,0,0,0,0,0,0,2,20,15,4,17,19,5,82
360,2106,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
326,1098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1227,111,0,0,0,0,0,0,0,1,1,6,5,5,1,13,32
1072,77,0,0,0,0,0,0,0,0,1,6,11,13,7,3,41
2108,350,0,0,0,0,0,0,0,0,2,2,1,2,0,0,7
96,363,0,0,0,0,0,0,0,7,35,17,21,21,28,19,148
396,1294,0,0,0,0,0,0,0,0,1,2,1,0,0,0,4
1036,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1036,178,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
1469,2110,0,0,0,0,0,0,0,0,0,3,25,0,1,4,33
2038,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1469,2653,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
360,51,0,0,0,0,0,0,0,0,2,3,1,0,0,0,6
53,378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1129,402,0,0,0,0,0,0,0,0,0,3,13,26,15,18,75
1301,382,0,0,0,0,0,0,0,0,0,3,7,9,6,1,26
145,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3615,338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
256,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
174,360,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5
90,2294,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4
2344,2344,0,0,0,0,0,0,0,0,7,79,136,341,528,202,1293
141,2443,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5
145,2083,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
350,1395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2651,169,0,0,0,0,0,0,0,0,0,0,0,2,16,3,21
2058,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,1395,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5
368,178,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
341,2058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,1434,0,0,0,0,0,0,0,0,11,7,3,0,0,0,21
256,402,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
144,312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
378,3384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1218,1051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1185,27,0,0,0,0,0,0,0,53,231,281,262,227,221,175,1450
1098,77,0,0,0,0,0,0,0,5,20,3,3,0,1,0,32
13,210,0,0,0,0,0,0,0,19,36,31,28,20,8,5,147
384,1372,0,0,0,0,0,0,0,0,0,0,1,1,20,1,23
368,174,0,0,0,0,0,0,0,1,1,2,2,1,2,0,9
13,174,0,0,0,0,0,0,0,2,10,11,13,11,52,15,114
252,26,0,0,0,0,0,0,0,1,5,0,3,1,1,0,11
462,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
402,36,0,0,0,0,0,0,0,0,5,3,2,2,2,2,16
226,114,0,0,0,0,0,0,0,2,3,5,10,7,6,3,36
324,1133,0,0,0,0,0,0,0,0,0,0,4,2,2,2,10
1129,82,0,0,0,0,0,0,0,0,67,66,25,3,9,3,173
1279,13,0,0,0,0,0,0,0,4,27,19,23,18,18,13,122
1326,1100,0,0,0,0,0,0,0,0,5,2,2,5,8,4,26
54,1026,0,0,0,0,0,0,0,0,1,1,3,4,3,2,14
487,1157,0,0,0,0,0,0,0,0,5,7,4,0,0,0,16
207,1073,0,0,0,0,0,0,0,1,3,2,1,0,0,0,7
1185,318,0,0,0,0,0,0,0,3,3,5,6,3,2,0,22
363,27,0,0,0,0,0,0,0,0,2,4,3,2,2,2,15
337,26,0,0,0,0,0,0,0,1,11,12,13,13,14,11,75
120,418,0,0,0,0,0,0,0,0,0,2,8,11,10,13,44
96,1072,0,0,0,0,0,0,0,2,2,5,6,4,3,3,25
13,2242,0,0,0,0,0,0,0,0,4,9,11,3,10,41,78
282,2318,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
174,1036,0,0,0,0,0,0,0,0,0,1,8,90,122,21,242
1374,2110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
402,1469,0,0,0,0,0,0,0,1,1,1,1,0,1,2,7
396,1361,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5
1026,96,0,0,0,0,0,0,0,2,1,4,0,3,2,2,14
1185,339,0,0,0,0,0,0,0,0,10,14,9,3,2,8,46
326,299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
140,13,0,0,0,0,0,0,0,9,24,21,25,33,27,32,171
1185,1469,0,0,0,0,0,0,0,4,5,9,10,6,2,0,36
118,1010,0,0,0,0,0,0,0,14,82,56,53,61,60,55,381
51,1185,0,0,0,0,0,0,0,1,19,28,13,19,7,5,92
2651,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
2190,116,0,0,0,0,0,0,0,0,8,4,2,3,15,12,44
36,2651,0,0,0,0,0,0,0,0,0,0,0,10,9,0,19
1326,1469,0,0,0,0,0,0,0,1,0,1,2,0,0,0,4
77,1395,0,0,0,0,0,0,0,3,9,12,29,33,15,3,104
116,383,0,0,0,0,0,0,0,3,5,4,9,7,4,5,37
13,1218,0,0,0,0,0,0,0,2,1,4,5,2,2,2,18
197,360,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
36,2106,0,0,0,0,0,0,0,1,1,3,1,1,1,1,9
1185,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
169,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
145,2339,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
363,36,0,0,0,0,0,0,0,1,4,5,6,5,9,4,34
150,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
256,341,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
27,1072,0,0,0,0,0,0,0,0,0,1,7,3,21,21,53
104,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1395,2108,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
77,3613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2110,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1423,210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
331,1033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
382,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,54,0,0,0,0,0,0,0,21,78,66,77,80,81,87,490
53,181,0,0,0,0,0,0,0,0,0,0,1,7,7,5,20
2166,77,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
90,104,0,0,0,0,0,0,0,0,0,2,1,2,2,1,8
3615,120,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1218,1372,0,0,0,0,0,0,0,0,0,2,6,11,27,23,69
360,1010,0,0,0,0,0,0,0,0,10,2,7,10,6,5,40
427,382,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
51,1073,0,0,0,0,0,0,0,2,17,13,20,26,25,59,162
54,2166,0,0,0,0,0,0,0,0,1,1,1,0,4,1,8
487,54,0,0,0,0,0,0,0,7,13,14,16,16,15,15,96
383,1326,0,0,0,0,0,0,0,1,1,0,1,1,2,1,7
207,370,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5
4,13,0,0,0,0,0,0,0,6,39,41,37,86,48,21,278
96,27,0,0,0,0,0,0,0,40,131,97,331,389,297,814,2099
2058,1185,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
111,1051,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6
2309,2110,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4
1179,1179,0,0,0,0,0,0,0,182,13499,9892,9569,10001,9850,10380,63373
396,178,0,0,0,0,0,0,0,21,65,59,77,61,42,38,363
174,1117,0,0,0,0,0,0,0,0,4,1,1,0,0,1,7
54,1154,0,0,0,0,0,0,0,6,11,18,11,7,32,19,104
1374,1395,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
145,462,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
282,174,0,0,0,0,0,0,0,0,2,2,2,1,2,2,11
118,2455,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1154,96,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
382,181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
197,363,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5
1157,399,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
51,2344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1361,256,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
312,326,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
53,3873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,1026,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
402,382,0,0,0,0,0,0,0,0,0,0,2,3,14,4,23
2318,190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3470,2695,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10
360,487,0,0,0,0,0,0,0,0,2,6,5,8,3,0,24
140,1128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
181,427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
350,1333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
396,1182,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
54,1333,0,0,0,0,0,0,0,0,8,8,0,0,0,0,16
1033,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
396,2179,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
77,1423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1153,2406,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
51,1434,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
399,90,0,0,0,0,0,0,0,0,1,0,4,5,1,2,13
1026,116,0,0,0,0,0,0,0,0,0,1,3,1,2,1,8
1042,53,0,0,0,0,0,0,0,5,20,15,21,49,23,11,144
406,96,0,0,0,0,0,0,0,0,1,1,1,1,0,2,6
1395,82,0,0,0,0,0,0,0,0,2,4,8,8,7,4,33
118,1133,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
51,1301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
331,1117,0,0,0,0,0,0,0,3,4,3,3,4,1,2,20
370,140,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5
66,90,0,0,0,0,0,0,0,0,4,29,21,16,7,3,80
1100,36,0,0,0,0,0,0,0,1,7,11,11,4,3,2,39
1154,145,0,0,0,0,0,0,0,1,1,1,1,1,2,1,8
1179,27,0,0,0,0,0,0,0,11,32,21,37,87,60,42,290
396,1133,0,0,0,0,0,0,0,7,26,26,26,28,12,7,132
